locationID,Latitude,Longtitude
KKW,-5.03611111,18.78027778
KKW,-5.03583333,18.78583333
KLB,-14.97583333,22.64444444
KLB,-14.99888889,22.64833333
KLG,61.53833333,-160.3244444
KLG,61.53638889,-160.3413889
KLG,61.53583333,-160.3455556
KLG,61.53638889,-160.3413889
KLG,61.53583333,-160.3455556
KLL,59.11861111,-156.8633333
KLL,59.12805556,-156.8586111
KLL,59.12694444,-156.86
KLL,59.12805556,-156.8586111
KLL,59.12694444,-156.86
KLN,57.53333333,-154
KLN,57.535,-153.9766667
KLO,11.68277778,122.3772222
KLO,11.68027778,122.3763889
KLO,11.68,122.3761111
KLO,11.68027778,122.3763889
KLP,57.55,-134.8666667
KLR,56.685,16.28722222
KLR,56.68555556,16.2875
KLS,46.11805556,-122.8983333
KLS,46.11805556,-122.8983333
KLU,46.64305556,14.34166667
KLU,46.6425,14.33777778
KLU,46.6425,14.33777778
KLU,46.6425,14.33888889
KLU,46.6425,14.33777778
KLU,46.6425,14.33888889
KLU,46.6425,14.33888889
KLV,50.2,12.91666667
KLV,50.2,12.91666667
KLV,50.20305556,12.91527778
KLW,55.57916667,-133.0761111
KLX,37.06944444,22.02777778
KLX,37.06833333,22.02555556
KLX,37.06833333,22.02527778
KLX,37.06833333,22.02555556
KLX,37.06833333,22.02527778
KMA,-7.96472222,145.7675
KMA,-7.96361111,145.7677778
KMA,-7.96361111,145.7713889
KMA,-7.96361111,145.7677778
KMA,-7.96361111,145.7713889
KMC,57.13333333,-153.2
KMC,27.90305556,45.5275
KMC,27.90083333,45.52805556
KMC,27.90083333,45.52805556
KMC,27.90083333,45.52805556
KMC,27.90083333,45.52805556
KMF,-7.65027778,145.9586111
KMG,24.98333333,102.7333333
KMG,24.9925,102.7436111
KMI,31.87444444,131.4438889
KMI,31.87722222,131.4486111
KMI,31.87722222,131.4483333
KMI,31.87722222,131.4486111
KMI,31.87722222,131.4483333
KMJ,32.83194444,130.8525
KMJ,32.83722222,130.855
KMN,-8.64111111,25.25
KMN,-8.64194444,25.25277778
KMO,58.98166667,-159.0566667
KMP,-26.53361111,18.1
KMP,-26.53361111,18.1
KMP,-26.53888889,18.11166667
KMP,-26.53972222,18.11138889
KMP,-26.53888889,18.11166667
KMP,-26.53972222,18.11138889
KMQ,36.39388889,136.4169444
KMQ,36.39388889,136.4075
KMS,6.7125,-1.59111111
KMS,6.71444444,-1.59083333
KMU,-0.38,42.47166667
KMU,-0.37722222,42.45916667
KMU,-0.37722222,42.45916667
KMX,18.29722222,42.81138889
KMX,18.29722222,42.80361111
KMX,18.30111111,42.80083333
KMX,18.29722222,42.80361111
KMX,18.30111111,42.80083333
KMY,57.02638889,-154.1436111
KMZ,-14.79722222,24.80888889
KNA,-32.94972222,-71.47861111
KNB,37.00944444,-112.5316667
KNB,37.01111111,-112.5311111
KNB,37.01055556,-112.5313889
KNB,37.01111111,-112.5311111
KNB,37.01055556,-112.5313889
KND,-2.9225,25.91388889
KND,-2.91916667,25.91527778
KNK,59.43333333,-154.8025
KNN,10.3975,-9.30555556
KNN,10.39388889,-9.30388889
KNP,-9.77194444,15.45611111
KNP,-9.77083333,15.45611111
KNS,-39.875,143.8916667
KNS,-39.8775,143.8783333
KNT,36.22583333,-90.03666667
KNU,26.40277778,80.4125
KNU,26.40444444,80.41416667
KNW,59.45222222,-157.3297222
KNW,59.45166667,-157.3730556
KNX,-15.785,128.7083333
KNX,-15.77805556,128.7075
KNZ,12.84333333,-11.2525
KNZ,12.83944444,-11.25333333
KOA,19.73888889,-156.0455556
KOA,19.73888889,-156.0455556
KOA,19.73888889,-156.0455556
KOA,19.73888889,-156.0455556
KOE,-10.17388889,123.6583333
KOE,-10.17388889,123.6583333
KOE,-10.17166667,123.6711111
KOH,-15.96666667,142.4166667
KOI,58.95861111,-2.90305556
KOI,58.95805556,-2.90055556
KOJ,31.80194444,130.7202778
KOJ,31.80333333,130.7194444
KOK,63.71555556,23.14166667
KOK,63.72111111,23.14305556
KOK,63.72111111,23.14305556
KOK,63.72111111,23.14305556
KOK,63.72111111,23.14305556
KOM,-6.06805556,142.8597222
KOM,-6.06722222,142.8588889
KOM,-6.06805556,142.8597222
KON,14.35416667,108.0213889
KON,14.35416667,108.0213889
KOP,17.37944444,104.6483333
KOP,17.38388889,104.6430556
KOP,17.38527778,104.6419444
KOP,17.38388889,104.6430556
KOP,17.38527778,104.6419444
KOR,-7.81666667,146.55
KOS,10.6,103.6833333
KOT,63.02972222,-163.5602778
KOT,63.03055556,-163.5327778
KOW,25.9,114.9166667
KOY,57.16222222,-154.2275
KOZ,57.91666667,-152.5
KOZ,57.94222222,-152.465
KPB,56.35,-133.6166667
KPC,65.25444444,-166.8558333
KPC,65.25333333,-166.8575
KPH,54.45,-162.6833333
KPI,2.01055556,112.9294444
KPI,2.01055556,112.9313889
KPI,2.01083333,112.9313889
KPI,2.01055556,112.9313889
KPI,2.01083333,112.9313889
KPK,57.43361111,-153.9
KPM,61.53138889,-158.6408333
KPN,59.93333333,-164.05
KPN,59.93305556,-164.0305556
KPN,59.93166667,-164.0283333
KPN,59.93166667,-164.0280556
KPN,59.93305556,-164.0305556
KPN,59.93166667,-164.0280556
KPO,35.98472222,129.4194444
KPO,35.98805556,129.4202778
KPP,-14.88944444,144.2205556
KPR,58.43333333,-152.5833333
KPS,-31.08333333,152.7666667
KPS,-31.07444444,152.7697222
KPV,55.90666667,-159.145
KPV,55.90833333,-159.1583333
KPV,55.90666667,-159.1608333
KPY,57.93333333,-153.0333333
KQA,54.13333333,-165.7833333
KR1,37.03,127.8852778
KRB,-17.45666667,140.8319444
KRB,-17.45583333,140.8302778
KRB,-17.45555556,140.8316667
KRB,-17.45583333,140.8302778
KRB,-17.45555556,140.8316667
KRF,63.04944444,17.77277778
KRF,63.04861111,17.76888889
KRF,63.04861111,17.76638889
KRF,63.04861111,17.76888889
KRF,63.04861111,17.76638889
KRK,50.08333333,19.78333333
KRK,50.07777778,19.78555556
KRM,59.46972222,-151.5711111
KRN,67.82222222,20.34583333
KRN,67.82194444,20.33666667
KRP,56.3,9.11666667
KRP,56.2975,9.12472222
KRP,56.29833333,9.10138889
KRP,56.2975,9.12472222
KRP,56.29833333,9.10138889
KRR,45.03472222,39.17027778
KRR,45.03472222,39.17027778
KRR,45.03472222,39.17027778
KRR,45.03444444,39.17722222
KRR,45.03444444,39.17722222
KRR,45.03472222,39.17027778
KRR,45.03444444,39.17722222
KRS,58.20305556,8.08416667
KRS,58.20416667,8.08527778
KRT,15.59944444,32.55611111
KRT,15.58944444,32.55305556
KRW,40.065,53.00555556
KRW,40.06333333,53.00722222
KRW,40.065,53.00555556
KS2,38.3025,-95.725
KS3,39.87805556,-95.5225
KS3,39.87916667,-95.52527778
KSA,5.35083333,162.9763889
KSA,5.35083333,162.9763889
KSA,5.35694444,162.9583333
KSC,48.66666667,21.25
KSC,48.66666667,21.25
KSC,48.66305556,21.24111111
KSC,48.66305556,21.24111111
KSC,48.66305556,21.24111111
KSC,48.66305556,21.24111111
KSD,59.36166667,13.46944444
KSD,59.44472222,13.33722222
KSE,0.18555556,30.10083333
KSE,0.18333333,30.10166667
KSE,0.18333333,30.10138889
KSE,0.18333333,30.10166667
KSE,0.18333333,30.10138889
KSF,51.40805556,9.37527778
KSF,51.40833333,9.3775
KSF,51.42083333,9.39222222
KSF,51.40833333,9.3775
KSF,51.42083333,9.39222222
KSH,34.34888889,47.15722222
KSH,34.34888889,47.15722222
KSH,34.34555556,47.15916667
KSI,9.16944444,-10.12194444
KSI,9.16138889,-10.12472222
KSL,15.39027778,36.34222222
KSL,15.38583333,36.32805556
KSM,62.06166667,-163.2980556
KSM,62.06083333,-163.3019444
KSO,40.45083333,21.27333333
KSP,-8.45388889,147.21
KSP,-8.46305556,147.2175
KSQ,38.80222222,65.77305556
KSQ,38.83361111,65.92138889
KSR,56.24444444,-160.3863889
KSU,63.11472222,7.84444444
KSU,63.11166667,7.82444444
KTA,-20.71,116.7666667
KTA,-20.71222222,116.7733333
KTB,55.68833333,-132.535
KTH,59.95555556,-158.4805556
KTL,0.97194444,34.95861111
KTM,27.70055556,85.36305556
KTM,27.69666667,85.35916667
KTM,27.69722222,85.35805556
KTM,27.69666667,85.35916667
KTN,55.35833333,-131.7166667
KTN,55.35416667,-131.7111111
KTP,17.9875,-76.82333333
KTP,17.98861111,-76.82388889
KTR,-14.4575,132.2713889
KTS,65.32944444,-166.4716667
KTS,65.33138889,-166.4658333
KTT,67.70111111,24.86361111
KTT,67.70111111,24.84694444
KTW,50.47416667,19.07444444
KTW,50.47611111,19.08222222
KTW,50.47416667,19.07444444
KTW,50.47611111,19.08222222
KUA,3.77222222,103.2102778
KUA,3.77527778,103.2091667
KUA,3.77527778,103.2088889
KUA,3.77527778,103.2091667
KUA,3.77527778,103.2088889
KUD,6.925,116.8341667
KUD,6.92416667,116.8308333
KUD,6.92361111,116.8375
KUD,6.92416667,116.8308333
KUD,6.92361111,116.8375
KUF,53.50472222,50.16444444
KUF,53.50472222,50.16444444
KUF,53.505,50.16388889
KUF,53.50472222,50.16416667
KUF,53.505,50.16388889
KUH,43.03972222,144.2038889
KUH,43.04083333,144.1930556
KUI,-36.46666667,174.8333333
KUK,60.87277778,-162.5225
KUK,60.87333333,-162.5244444
KUL,2.74555556,101.71
KUL,2.74555556,101.71
KUL,2.74333333,101.6980556
KUL,2.74555556,101.71
KUL,2.74333333,101.6980556
KUM,30.38194444,130.6613889
KUM,30.38555556,130.6591667
KUN,54.96388889,24.08472222
KUO,63.00555556,27.79833333
KUO,63.00722222,27.79777778
KUO,63.00638889,27.79833333
KUO,63.00722222,27.79777778
KUO,63.00638889,27.79833333
KUV,35.90166667,126.6180556
KUV,35.90388889,126.6158333
KUW,68.30694444,-161.4
KUY,-7.43,143.12
KUY,-7.425,143.1219444
KUY,-7.41861111,143.1216667
KUY,-7.425,143.1219444
KUY,-7.41861111,143.1216667
KVA,40.97277778,24.34194444
KVA,40.91388889,24.61972222
KVA,40.91333333,24.61916667
KVA,40.91333333,24.61916667
KVA,40.91388889,24.61972222
KVA,40.91333333,24.61916667
KVC,55.11638889,-162.2661111
KVC,55.055,-162.3133333
KVD,40.73833333,46.31888889
KVD,40.73833333,46.31888889
KVD,40.73888889,46.32
KVD,40.73888889,46.32
KVG,-2.57944444,150.8080556
KVG,-2.57777778,150.8155556
KVL,67.73166667,-164.5472222
KVL,67.73611111,-164.5636111
KW1,29.34666667,47.52083333
KWA,8.71472222,167.7269444
KWA,8.71472222,167.7269444
KWA,8.72,167.7316667
KWE,26.53833333,106.8011111
KWF,55.29722222,-133.2405556
KWI,29.22694444,47.97972222
KWI,29.22666667,47.98
KWI,29.22694444,47.97972222
KWI,29.22666667,47.98
KWJ,35.12333333,126.8108333
KWJ,35.12638889,126.8088889
KWK,59.83333333,-163.1333333
KWK,59.87638889,-163.1686111
KWK,59.87555556,-163.1680556
KWK,59.87638889,-163.1686111
KWK,59.87555556,-163.1680556
KWL,25.18333333,110.15
KWL,25.22,110.0394444
KWN,59.76111111,-161.8625
KWN,59.755,-161.8452778
KWP,57.76694444,-153.55
KWT,60.80888889,-161.4375
KWT,60.79027778,-161.4436111
KWZ,-10.76666667,25.50694444
KWZ,-10.76583333,25.50583333
KWZ,-10.76666667,25.50916667
KWZ,-10.76583333,25.50583333
KWZ,-10.76666667,25.50916667
KXA,55.53777778,-132.3958333
KXK,50.40944444,136.9352778
KY1,37.56861111,-84.77222222
KY1,37.5775,-84.76944444
KY2,37.54583333,-87.95305556
KY2,37.54166667,-87.95444444
KY3,38.05805556,-83.97944444
KY4,37.80777778,-87.68555556
KY4,37.80777778,-87.68583333
KY5,37.355,-87.39944444
KY5,37.35583333,-87.39833333
KY5,37.35583333,-87.39833333
KY5,37.35583333,-87.39833333
KY5,37.35583333,-87.39833333
KY6,36.76972222,-88.58472222
KYA,37.97916667,32.56222222
KYA,37.97916667,32.56083333
KYC,63.0025,-156.3655556
KYC,63.00194444,-156.3672222
KYK,57.56611111,-154.45
KYK,57.56611111,-154.4538889
KYS,14.43194444,-11.43944444
KYU,64.87805556,-157.7130556
KYU,64.87583333,-157.7305556
KZ1,44.56555556,76.68472222
KZB,57.55,-153.75
KZH,57.58305556,-153.15
KZI,40.28611111,21.84083333
KZI,40.28583333,21.84166667
KZI,40.28611111,21.84083333
KZI,40.28861111,21.84194444
KZI,40.28583333,21.84166667
KZN,55.60694444,49.28027778
KZN,55.60944444,49.2775
KZN,55.60694444,49.28027778
KZN,55.6075,49.27555556
KZN,55.60944444,49.2775
KZN,55.60944444,49.2775
L41,36.8125,-111.6466667
L41,36.81083333,-111.6444444
LA1,31.73583333,-93.09916667
LA2,30.52166667,-90.41833333
LA3,30.0875,-90.58277778
LA3,30.08694444,-90.58277778
LA3,30.0875,-90.58277778
LA4,30.71833333,-91.47861111
LAA,38.06861111,-102.6902778
LAA,38.06972222,-102.6886111
LAB,-5.72222222,148.0566667
LAB,-5.72166667,148.0577778
LAC,-6.73722222,146.995
LAC,7.4,113.85
LAD,-8.85305556,13.23611111
LAD,-8.85833333,13.23111111
LAE,-6.56972222,146.7261111
LAE,-6.56972222,146.7261111
LAF,40.41194444,-86.93361111
LAF,40.41194444,-86.93361111
LAF,40.41222222,-86.93694444
LAI,48.75416667,-3.48194444
LAI,48.75444444,-3.47222222
LAJ,-27.78305556,-50.2825
LAJ,-27.78222222,-50.28138889
LAK,68.22222222,-134.9858333
LAL,27.98888889,-82.01472222
LAL,27.98888889,-82.01861111
LAM,35.87972222,-106.2694444
LAM,35.87972222,-106.2686111
LAM,35.87972222,-106.2694444
LAM,35.87972222,-106.2686111
LAN,42.77916667,-84.58833333
LAN,42.77916667,-84.58833333
LAN,42.77861111,-84.58611111
LAO,18.18361111,120.5302778
LAO,18.17611111,120.5311111
LAP,24.07277778,-110.3625
LAQ,32.78861111,21.96444444
LAQ,32.78861111,21.96444444
LAR,41.31361111,-105.6730556
LAR,41.31194444,-105.675
LAS,36.08,-115.1522222
LAS,36.07972222,-115.1588889
LAS,36.08,-115.1522222
LAU,-2.25,40.91166667
LAU,-2.25027778,40.91194444
LAU,-2.25027778,40.91222222
LAU,-2.25833333,40.91611111
LAU,-2.25027778,40.91194444
LAU,-2.25833333,40.91611111
LAW,34.56972222,-98.41611111
LAW,34.56777778,-98.41666667
LAX,33.9425,-118.4080556
LAX,33.9425,-118.4072222
LAX,33.9425,-118.4080556
LAX,33.9425,-118.4072222
LAX,33.94277778,-118.4086111
LAX,33.9425,-118.4080556
LAX,33.9425,-118.4072222
LAX,33.9425,-118.4080556
LAY,-28.58166667,29.74972222
LAY,-28.58138889,29.75055556
LAY,-28.58166667,29.74972222
LAY,-28.58138889,29.75055556
LAZ,-13.25694444,-43.4125
LAZ,-13.26222222,-43.40805556
LBA,53.86527778,-1.65472222
LBA,53.86583333,-1.66055556
LBA,53.86611111,-1.66083333
LBA,53.86583333,-1.66055556
LBA,53.86611111,-1.66083333
LBB,33.66222222,-101.8227778
LBB,33.66361111,-101.8222222
LBB,33.66361111,-101.8222222
LBB,33.66361111,-101.8227778
LBB,33.66361111,-101.8205556
LBB,33.66361111,-101.8227778
LBB,33.66361111,-101.8205556
LBC,53.80611111,10.72055556
LBC,53.80611111,10.72055556
LBC,53.805,10.71666667
LBC,53.80472222,10.71666667
LBC,53.805,10.71777778
LBC,53.805,10.71777778
LBC,53.805,10.71666667
LBC,53.805,10.71777778
LBE,40.27638889,-79.40277778
LBE,40.27638889,-79.40277778
LBE,40.27472222,-79.40666667
LBE,40.27305556,-79.41027778
LBE,40.27472222,-79.40666667
LBE,40.27305556,-79.41027778
LBF,41.12833333,-100.6966667
LBF,41.12611111,-100.6836111
LBG,48.97194444,2.4425
LBG,48.96944444,2.44138889
LBG,48.96944444,2.44138889
LBG,48.96944444,2.44138889
LBG,48.96944444,2.44138889
LBI,43.915,2.11444444
LBI,43.91333333,2.11055556
LBI,43.91333333,2.11055556
LBI,43.91333333,2.11055556
LBI,43.91333333,2.11055556
LBL,37.04444444,-100.9605556
LBL,37.04416667,-100.9597222
LBL,37.04388889,-100.96
LBL,37.04416667,-100.9597222
LBL,37.04388889,-100.96
LBP,3.20222222,115.4019444
LBP,3.19972222,115.4008333
LBP,3.19916667,115.3994444
LBP,3.19972222,115.4008333
LBP,3.19916667,115.3994444
LBQ,-0.71472222,10.23944444
LBQ,-0.70555556,10.24416667
LBQ,-0.70555556,10.24444444
LBQ,-0.70555556,10.24416667
LBQ,-0.70555556,10.24444444
LBS,-16.46472222,179.3405556
LBS,-16.46472222,179.3405556
LBS,-16.46777778,179.3397222
LBT,34.61111111,-79.05777778
LBT,34.60972222,-79.05944444
LBT,34.60972222,-79.05944444
LBT,34.60972222,-79.05944444
LBT,34.60972222,-79.05944444
LBU,5.30055556,115.2483333
LBU,5.3025,115.2488889
LBV,0.45916667,9.41527778
LBV,0.45861111,9.41222222
LBX,13.85583333,120.1069444
LBX,13.85555556,120.1052778
LBX,13.85583333,120.1061111
LBX,13.85555556,120.1052778
LBX,13.85583333,120.1061111
LBY,47.28888889,-2.34583333
LCA,34.87777778,33.63055556
LCA,34.87361111,33.62388889
LCA,34.87361111,33.62388889
LCC,40.24277778,18.13333333
LCC,40.23916667,18.13333333
LCC,40.23888889,18.13333333
LCC,40.23916667,18.13333333
LCC,40.23888889,18.13333333
LCE,15.74055556,-86.85722222
LCE,15.7425,-86.85333333
LCG,43.29944444,-8.37916667
LCG,43.30194444,-8.37722222
LCG,43.30222222,-8.37722222
LCG,43.30194444,-8.37722222
LCG,43.30222222,-8.37722222
LCH,30.13111111,-93.22555556
LCH,30.12916667,-93.22805556
LCH,30.12611111,-93.22333333
LCI,43.57138889,-71.42111111
LCI,43.57305556,-71.41777778
LCJ,51.72194444,19.39805556
LCK,39.81416667,-82.93222222
LCK,39.81361111,-82.92777778
LCK,39.81388889,-82.92777778
LCM,-31.00555556,-64.53194444
LCM,-31.00638889,-64.53194444
LCM,-31.00583333,-64.53194444
LCM,-31.00638889,-64.53194444
LCM,-31.00583333,-64.53194444
LCS,10.41888889,-85.10416667
LCS,10.42638889,-85.09777778
LCY,51.50472222,0.05472222
LCY,51.50527778,0.05527778
LCY,51.50527778,0.05527778
LCY,51.50527778,0.05527778
LCY,51.50527778,0.05527778
LCY,51.50527778,0.055
LCY,51.50527778,0.05527778
LCY,51.50527778,0.055
LDB,-23.33194444,-51.13194444
LDB,-23.33361111,-51.13
LDE,43.18555556,-0.00277778
LDH,-31.5375,159.0797222
LDH,-31.53833333,159.0772222
LDI,-9.84583333,39.75944444
LDI,-9.85194444,39.75861111
LDI,-9.85083333,39.75916667
LDI,-9.85194444,39.75861111
LDI,-9.85083333,39.75916667
LDJ,40.6175,-74.245
LDJ,40.6175,-74.24472222
LDJ,40.6175,-74.24444444
LDJ,40.6175,-74.24472222
LDJ,40.6175,-74.24444444
LDK,58.46555556,13.17444444
LDM,43.96222222,-86.40972222
LDM,43.96222222,-86.40972222
LDM,43.9625,-86.40805556
LDU,5.03527778,118.3261111
LDU,5.03222222,118.3241667
LDU,5.03222222,118.3238889
LDU,5.03222222,118.3241667
LDU,5.03222222,118.3238889
LDV,48.53027778,-4.15083333
LDV,48.53027778,-4.15166667
LDY,55.04333333,-7.15333333
LDY,55.04277778,-7.16194444
LDY,55.04277778,-7.16194444
LDY,55.04277778,-7.16194444
LDY,55.04277778,-7.16194444
LEA,-22.235,114.0816667
LEA,-22.23555556,114.0886111
LEB,43.62805556,-72.30583333
LEB,43.62611111,-72.30416667
LED,59.8,30.3
LED,59.8,30.3
LED,59.8,30.3
LED,59.80027778,30.2625
LED,59.80027778,30.2625
LED,59.80027778,30.2625
LEE,28.82277778,-81.80916667
LEE,28.82277778,-81.80833333
LEG,17.06666667,-13.9
LEH,49.53888889,0.08861111
LEH,49.53416667,0.08833333
LEH,49.53416667,0.08833333
LEH,49.53416667,0.08833333
LEH,49.53416667,0.08833333
LEI,36.84444444,-2.37222222
LEI,36.84388889,-2.37
LEJ,51.42388889,12.23638889
LEJ,51.42388889,12.23638889
LEJ,51.4225,12.23611111
LEJ,51.42388889,12.23638889
LEJ,51.4225,12.23611111
LEK,11.33333333,-12.29722222
LEK,11.33722222,-12.29166667
LEN,42.58888889,-5.65555556
LEN,42.58861111,-5.65611111
LEN,42.59138889,-5.65222222
LEN,42.58888889,-5.65555556
LEN,42.59138889,-5.65222222
LEO,-1.57194444,14.28444444
LEO,-1.57138889,14.28527778
LEO,-1.57055556,14.285
LEO,-1.57138889,14.28527778
LEO,-1.57055556,14.285
LET,-4.19638889,-69.93944444
LET,-4.19194444,-69.94138889
LET,-4.19222222,-69.94222222
LET,-4.1925,-69.9425
LET,-4.19194444,-69.94138889
LET,-4.1925,-69.9425
LEV,-17.71333333,178.7597222
LEV,-17.71166667,178.7588889
LEW,44.0475,-70.28388889
LEW,44.04833333,-70.28361111
LEX,38.03972222,-84.60222222
LEX,38.03694444,-84.60527778
LEX,38.03666667,-84.60861111
LFI,37.08277778,-76.36083333
LFI,37.08277778,-76.36055556
LFK,31.23416667,-94.75027778
LFK,31.23388889,-94.75
LFK,31.23416667,-94.75
LFK,31.23388889,-94.75
LFK,31.23416667,-94.75
LFO,5.59027778,44.18888889
LFR,8.24055556,-72.27222222
LFR,8.23916667,-72.27111111
LFR,8.23916667,-72.27111111
LFR,8.23916667,-72.27111111
LFR,8.23916667,-72.27111111
LFT,30.20472222,-91.9875
LFT,30.20527778,-91.9875
LFT,30.205,-91.98777778
LFT,30.205,-91.98777778
LFT,30.20527778,-91.9875
LFT,30.205,-91.98777778
LFW,6.1625,1.25416667
LFW,6.16583333,1.25416667
LGA,40.77944444,-73.87583333
LGA,40.77722222,-73.8725
LGA,40.77722222,-73.8725
LGA,40.77722222,-73.8725
LGB,33.8175,-118.1511111
LGB,33.81777778,-118.1516667
LGB,33.8175,-118.1513889
LGB,33.81777778,-118.1513889
LGB,33.81777778,-118.1516667
LGB,33.81777778,-118.1513889
LGC,33.00861111,-85.07277778
LGC,33.00888889,-85.0725
LGD,45.28944444,-118.005
LGD,45.29027778,-118.0072222
LGD,45.28972222,-118.0063889
LGD,45.28944444,-118.0061111
LGD,45.29027778,-118.0072222
LGD,45.28944444,-118.0061111
LGG,50.63611111,5.44166667
LGG,50.63722222,5.44388889
LGG,50.6375,5.44333333
LGH,-30.46666667,138.4166667
LGH,-30.59833333,138.4258333
LGI,23.17944444,-75.09055556
LGI,23.17888889,-75.09361111
LGK,6.33694444,99.73111111
LGK,6.32972222,99.72861111
LGM,40.16166667,-105.1613889
LGP,13.15694444,123.7302778
LGP,13.1575,123.7347222
LGP,13.15722222,123.7344444
LGP,13.1575,123.7347222
LGP,13.15722222,123.7344444
LGQ,0.0925,-76.86611111
LGQ,0.09222222,-76.86944444
LGS,-35.49361111,-69.57416667
LGS,-35.49361111,-69.57444444
LGS,-35.49361111,-69.57472222
LGS,-35.49361111,-69.57444444
LGS,-35.49361111,-69.57472222
LGU,41.7875,-111.855
LGU,41.79138889,-111.8516667
LGW,51.14805556,-0.19666667
LGW,51.14805556,-0.19666667
LGW,51.14805556,-0.19027778
LGW,51.14805556,-0.19027778
LGW,51.14888889,-0.19222222
LGW,51.14805556,-0.19027778
LGW,51.14888889,-0.19222222
LHA,48.37166667,7.82666667
LHA,48.36916667,7.82777778
LHA,48.36944444,7.82777778
LHA,48.36916667,7.82777778
LHA,48.36944444,7.82777778
LHB,54.22611111,-165.6111111
LHE,31.52083333,74.40277778
LHE,31.52166667,74.40361111
LHE,31.52166667,74.40444444
LHE,31.52166667,74.40361111
LHG,-29.45833333,147.9833333
LHG,-29.45666667,147.9844444
LHQ,39.75555556,-82.65722222
LHR,51.47138889,-0.45277778
LHR,51.47138889,-0.45277778
LHR,51.4775,-0.46138889
LHR,51.4775,-0.46138889
LHR,51.47111111,-0.46083333
LHR,51.4775,-0.46138889
LHR,51.47111111,-0.46083333
LHU,34.45833333,-114.3611111
LHV,41.13555556,-77.42222222
LHV,41.13583333,-77.42222222
LHV,41.13555556,-77.42222222
LHV,41.13583333,-77.42222222
LHW,36.51527778,103.6208333
LHW,36.51333333,103.6208333
LHW,36.51527778,103.6208333
LHW,36.51333333,103.6208333
LHX,38.05083333,-103.5113889
LHX,38.05,-103.5097222
LIA,40.7625,-84.17916667
LIA,30.81666667,107.7
LIB,-17.23611111,129.8852778
LIC,39.27277778,-103.6658333
LIC,39.27472222,-103.6658333
LIE,3.62361111,18.63888889
LIE,3.62666667,18.63833333
LIE,3.62694444,18.63833333
LIE,3.62666667,18.63833333
LIE,3.62694444,18.63833333
LIG,45.86277778,1.17944444
LIG,45.86194444,1.18138889
LIG,45.86166667,1.18111111
LIG,45.86166667,1.18111111
LIG,45.86194444,1.18138889
LIG,45.86166667,1.18111111
LIH,21.97916667,-159.3458333
LIH,21.97611111,-159.3388889
LIJ,54.9,-132.75
LIK,9.81666667,169.3166667
LIK,9.82277778,169.3058333
LIL,50.56444444,3.08805556
LIL,50.56333333,3.08694444
LIL,50.56333333,3.08694444
LIL,50.56333333,3.08694444
LIL,50.56333333,3.08694444
LIM,-12.02666667,-77.12277778
LIM,-12.02194444,-77.11444444
LIN,45.44166667,9.27777778
LIN,45.44972222,9.27611111
LIN,45.445,9.27666667
LIN,45.445,9.27666667
LIN,45.445,9.27666667
LIN,45.445,9.27666667
LIO,9.95583333,-83.02111111
LIQ,2.17222222,21.49583333
LIQ,2.17055556,21.49694444
LIR,10.58972222,-85.55
LIR,10.59333333,-85.54444444
LIS,38.78194444,-9.13333333
LIS,38.78138889,-9.13583333
LIT,34.72916667,-92.23444444
LIT,34.72888889,-92.22472222
LIT,34.72944444,-92.22472222
LIT,34.72944444,-92.22472222
LIT,34.72944444,-92.22472222
LIT,34.72944444,-92.22472222
LIV,65.53111111,-148.5411111
LIW,19.68861111,97.21694444
LIW,19.68861111,97.21694444
LIW,19.69166667,97.215
LIW,19.69416667,97.215
LIW,19.69166667,97.215
LIW,19.69416667,97.215
LIY,31.89,-81.56111111
LIY,31.88833333,-81.56166667
LIZ,46.95027778,-67.88611111
LIZ,46.95027778,-67.88611111
LIZ,46.95055556,-67.88583333
LJA,-3.39722222,23.44444444
LJG,26.67694444,100.2447222
LJG,26.67916667,100.2452778
LJG,26.67722222,100.2447222
LJG,26.67916667,100.2452778
LJG,26.67694444,100.2447222
LJN,29.03833333,-95.45694444
LJU,46.22361111,14.4575
LJU,46.22472222,14.46083333
LJU,46.22472222,14.46083333
LJY,37.64833333,-92.6525
LJY,37.64444444,-92.6525
LKE,47.62888889,-122.3386111
LKK,58.9675,-155.095
LKK,58.98194444,-155.1213889
LKK,58.965,-155.0955556
LKK,58.98194444,-155.1213889
LKK,58.965,-155.0955556
LKL,70.06777778,24.97361111
LKL,70.06888889,24.97361111
LKM,9.03333333,36.6125
LKN,68.15361111,13.60888889
LKN,68.1525,13.60944444
LKO,26.76027778,80.88027778
LKO,26.76055556,80.88888889
LKO,26.76055556,80.88888889
LKO,26.76055556,80.88888889
LKO,26.76055556,80.88888889
LKP,44.26444444,-73.96166667
LKP,44.26444444,-73.96194444
LKV,42.16111111,-120.3980556
LKV,42.16111111,-120.3991667
LKZ,52.40861111,0.56277778
LKZ,52.40944444,0.56111111
LLA,65.54472222,22.12777778
LLA,65.54388889,22.12194444
LLI,11.975,38.98
LLI,12.01666667,39.06666667
LLW,-13.78944444,33.78111111
LLX,44.56916667,-72.01805556
LLY,39.94333333,-74.84361111
LLY,39.94277778,-74.84583333
LMA,63.88611111,-152.3019444
LMA,63.88583333,-152.3019444
LMA,63.88611111,-152.3019444
LMA,63.88583333,-152.3019444
LMI,-3.47777778,142.0394444
LMI,-3.47666667,142.04
LMM,25.68527778,-109.0808333
